City,Country,CountryCode,DepartmentNameNative,InstituteNameHEPnew,InstituteNameHEPold,InstituteNameNative,Latitude,Longitude,ZIPcode,recid,LatitudeCity,LongitudeCity
Toyota,Japan,JP,,Aichi Sci. Tech. Found.,Aichi Sci. Tech. Found.,Aichi Science and Technology Foundation,35.1805137,137.0971878,470-0356,1478239,35.0823947,137.1562491
Nagoya-shi,Japan,JP,,,"Nagoya U., Inst. Plasma Phys.",,35.1814464,136.906398,,903786,35.1814464,136.906398
Nagoya-shi,Japan,JP,,,Nagoya U. Coll. Med. Tech.,,35.1814464,136.906398,,904378,35.1814464,136.906398
Nagoya-shi,Japan,JP,,Nagoya Inst. Tech.,Nagoya Inst. Tech.,Nagoya Institute of Technology (NITech),35.1814464,136.906398,466-8555,904581,35.1814464,136.906398
Nagoya-shi,Japan,JP,,,"NGK Spark Plug, Nagoya",,35.1814464,136.906398,,905132,35.1814464,136.906398
Nagoya,Japan,JP,,,Jiyu Gakuin Jr. Coll.,,35.1814464,136.906398,,906853,35.1814464,136.906398
Nissin,Japan,JP,,,Nagoya U. of Foreign Studies,,35.1814464,136.906398,,907020,35.6557936,139.7388652
Shizuoka,Japan,JP,,,"Sawayama Cram Sch., Shizuoka",,35.1876648,138.6614478,,911673,34.9771201,138.3830845
Konan City,Japan,JP,,,Konan Coll. of Women,,35.189468,137.00495,,905604,35.0041503,136.0846787
Nagakute,Japan,JP,,Aichi Medical U.,Aichi Medical U.,Aichi Medical University,35.1926412,137.0489198,480-1195,903900,35.1841255,137.0487618
Nagoya,Japan,JP,,,Kinjo Gakuin U.,,35.2084236,136.9949286,,908528,35.1814464,136.906398
Kanagawa,Japan,JP,,,Showa Kaken Co.,,35.2137566,139.6843468,,909327,35.4475073,139.6423446
Kyoto-fu,Japan,JP,,,Meiji Coll. Oriental Medicine,,35.2193554,135.3933422,,906073,35.0212466,135.7555968
Kanagawa,Japan,JP,,,"CRIEPI, Kanagawa",,35.225208,139.621263,,911485,35.4475073,139.6423446
Hayama,Japan,JP,Coordination Center for Research and Education,obsolete,"Kanagawa, Graduate U.",The Graduate University for Advanced Studies (Sokendai),35.2611425,139.6087779,,907092,35.2720886,139.5861995
Hayama,Japan,JP,,"Sokendai, Kanagawa","Sokendai, Kanagawa",The Graduate University for Advanced Studies (Sokendai),35.2611425,139.6087779,240-0193,910392,35.2720886,139.5861995
Odawara,Japan,JP,,,"Kanto Gakuin U., Odawara",,35.2629762,139.1710378,,908231,35.2645639,139.1521538
Odawara,Japan,JP,,,"Hitachi, Odawara Works",,35.2645639,139.1521538,,905882,35.2645639,139.1521538
Yokosuka,Japan,JP,,,"Yokosuka, U. Human Serv.",,35.2738804,139.6809744,,911353,35.2813412,139.6722005
Hikone,Japan,JP,,,Shiga U.,,35.2779599,136.2469765,,906262,35.274461,136.2596226
Yokosuka-shi,Japan,JP,School of Applied Sciences,"NDA, Yokosuka, Sch. Appl. Sci.","Japan, Natl. Defence Academy",National Defence Academy (NDA),35.2813412,139.6722005,239-8686,906037,35.2813412,139.6722005
Komaki,Japan,JP,,,Chubu Polytechnic Ctr.,,35.2860097,136.9550108,,907450,35.2903104,136.9109515
Kamakura,Japan,JP,,,"Mitsubishi Space Software, Kanagawa",,35.3192254,139.5466868,,906736,35.3192254,139.5466868
Fujisawa,Japan,JP,,"Shonan Inst. Technol., Fujisawa",Shonan Inst. Tech.,Shonan Institute of Technology,35.3241981,139.4517504,251-8511,906133,35.3391703,139.490036
Toki,Japan,JP,,"NIFS, Toki","Toki, Natl. Inst. Fusion Sci.",National Institute for Fusion Science (NIFS),35.3260106,137.1686815,509-5292,906627,35.3525002,137.183202
Gifu,Japan,JP,,"NIFS, Gifu","NIFS, Gifu",National Institute for Fusion Science (NISF),35.32603,137.168637,509-5292,908646,35.4232984,136.7606537
,Japan,JP,,Yokohama City U.,Yokohama City U.,Yokohama City University,35.3338477,139.6182393,236-0027,904474,36.204824,138.252924
Hiratsuka-shi,Japan,JP,,,Hiratsuka Wire Works,,35.3351103,139.3494762,,904539,35.3351103,139.3494762
Hiratsuka-shi,Japan,JP,,,"Sumitomo, Hiratsuka",,35.3351103,139.3494762,,905679,35.3351103,139.3494762
Ashigarakami-gun,Japan,JP,,,Fuji Photo Film,,35.3364274,139.1231826,,905242,35.418774,139.0615086
Anpachi-cho,Japan,JP,,,Asahi Kinzoku Kogyo Co.,,35.3373428,136.6490443,,908746,35.3353906,136.6654092
Kasugai-shi,Japan,JP,,"Chubu U., Kasugai",Chubu U.,Chubu University,35.3375503,136.7650337,,902732,35.247611,136.9722236
Fujisawa,Japan,JP,,,"IBM, Fujisawa",,35.3391703,139.490036,,904630,35.3391703,139.490036
Chigasaki,Japan,JP,,,"ULVAC Japan, Chigasaki",,35.3391966,139.3790901,,907352,35.3338429,139.4036386
Kanagawa,Japan,JP,,,"Electric Power Develop. Co., Ltd.",,35.3400785,139.4090408,,910981,35.4475073,139.6423446
Fujisawa,Japan,JP,,"Sagami Inst. Technol., Fujisawa",Sagami Inst. Tech.,Sagami Institute of Technology,35.3412422,139.4847309,,903488,35.3391703,139.490036
Yokohama,Japan,JP,,"Kanto Gakuin U., Yokohama",Kanto Gakuin U.,Kanto Gakuin University,35.342794,139.6262858,,905279,35.4437078,139.6380256
Tottori,Japan,JP,,,Saji Observ.,,35.3452973,134.1079134,,909330,35.5011326,134.2350914
Yokohama,Japan,JP,,,"Futeck Furnace, Yokohama",,35.3470992,139.6555971,,906986,35.4437078,139.6380256
Shimane,Japan,JP,,,Shimane Medical U.,,35.3479874,132.7551487,,907999,35.4722952,133.0504997
Nagahama,Japan,JP,,,Nagahama Inst. Bio-Sci. Tech.,Nagahama Institute of Bio-Science and Technology,35.3569761,136.2803577,526-0829,1462358,35.3808146,136.2787218
Hiratsuka-shi,Japan,JP,Department of Physics,"Tokai U., Hiratsuka, Dept. Phys.","Tokai U., Hiratsuka",Tokai University,35.3608365,139.2724331,259-1292,903269,35.3351103,139.3494762
,Japan,JP,,"Shinkosha, Yokohama","Shinkosha, Yokohama","Shinkosha Co., Ltd.",35.3688279,139.549487,247-0007,1337660,36.204824,138.252924
Yokohama,Japan,JP,,,"JAMSTEC, Yokohama",,35.380039,139.6292703,,909805,35.4437078,139.6380256
Fujisawa,Japan,JP,College of Bioresource Sciences,"Nihon U., BRS, Fujisawa","Nihon U., Fujisawa",Nihon University,35.3806786,139.4696515,252-0880,904788,35.3391703,139.490036
Kisarazu-shi,Japan,JP,,"NIT, Kisarazu Coll.",Kisarazu Natl. Coll. Tech.,"National Institute of Technology, Kisarazu College",35.382693,139.9333009,292-0041,905284,35.3812265,139.92486
Yokohama,Japan,JP,,,"Nippon Oil, Yokohama",,35.4116289,139.6634297,,1241187,35.4437078,139.6380256
Yokohama,Japan,JP,,,"JGC, Yokohama",,35.415964,139.5947023,,906040,35.4437078,139.6380256
Ebina,Japan,JP,,,"Kinzoku Giken, Ebina",,35.4217289,139.3780083,,910936,35.4464459,139.3908031
Gifu,Japan,JP,,,"Asahi U., Gifu",,35.4232984,136.7606537,,906957,35.4232984,136.7606537
Gifu,Japan,JP,,,Gifu Women's Coll.,,35.4232984,136.7606537,,1241271,35.4232984,136.7606537
Atsugi-shi,Japan,JP,,,Shohoku Coll.,,35.4349685,139.3470039,,906429,35.4430818,139.3624889
Atsugi,Japan,JP,,,"ASET, Atsugi",,35.4407279,139.314173,,908438,35.4581818,139.4478945
Kanagawa,Japan,JP,,,"Anritsu, Kanagawa",,35.441515,139.3501121,,909917,35.4475073,139.6423446
Atsugi-shi,Japan,JP,,,"Fujitsu, Atsugi",,35.4430818,139.3624889,,906333,35.4430818,139.3624889
Atsugi-shi,Japan,JP,,,"SONY, Atsugi",,35.4430818,139.3624889,,906753,35.4430818,139.3624889
Yokohama-shi,Japan,JP,,,Kanagawa Prefecture Coll.,,35.4437078,139.6380256,,904364,35.4437078,139.6380256
Yokohama,Japan,JP,,,"IHI Ishikawajima, Yokohama",,35.4437078,139.6380256,,905590,35.4437078,139.6380256
Yokohama,Japan,JP,,,Yokohama Coll. Commerce,,35.4437078,139.6380256,,905702,35.4437078,139.6380256
Yokohama,Japan,JP,,,"Sumitomo, Yokohama",,35.4437078,139.6380256,,905902,35.4437078,139.6380256
Yokohama,Japan,JP,,,"Furukawa Electric, Yokohama",,35.4437078,139.6380256,,906490,35.4437078,139.6380256
Motosu,Japan,JP,,,Gifu Natl. Coll. Tech.,Gifu National College of Technology (GNCT),35.4448487,136.6443483,753-8512,1265181,35.4830469,136.6787656
Yokohama,Japan,JP,,,"Hitachi Software Eng., Yokohama",,35.4457634,139.6358047,,909016,35.4437078,139.6380256
Yokosuka,Japan,JP,,,Kanagawa Dental Coll.,,35.4475073,139.6423446,,905600,35.2813412,139.6722005
Chofu-shi,Japan,JP,,"JAXA, Japan","JAXA, Sagamihara",Japan Aerospace Exploration Agency (JAXA),35.4475073,139.6423446,182-8522,905654,35.6506145,139.5406936
Kanagawa,Japan,JP,,,Syonan Inst. Tech.,,35.4475073,139.6423446,,907306,35.4475073,139.6423446
Kanagawa,Japan,JP,,,"Fujifilm, Kanagawa",,35.4475073,139.6423446,,911436,35.4475073,139.6423446
Atsugi-shi,Japan,JP,,,"Nippon NTT, Kanagawa",,35.4490562,139.3671079,,905610,35.4430818,139.3624889
Atsugi-shi,Japan,JP,,,"Canon Research Ctr., Atsugi",,35.4490562,139.3671079,,906312,35.4430818,139.3624889
Atsugi,Japan,JP,,"Polytech. U., Tokyo",Tokyo Inst. Polytech.,Tokyo Polytechnic University,35.4490562,139.3671079,243-02,906678,35.4581818,139.4478945
Yonago,Japan,JP,,"NIT, Yonago Coll.",Yonago Natl. Coll. Tech.,"National Institute of Technology, Yonago College",35.4551939,133.2898082,683-8502,906780,35.4280717,133.3309447
Tottori-shi,Japan,JP,,,"Hitachi Metals, Tottori",,35.4593736,134.242106,,909405,35.5011326,134.2350914
Gifu-shi,Japan,JP,Department of Physics,"Gifu U., Dept. Phys.",Gifu U.,Gifu University,35.4671887,136.7332194,,902822,35.4232984,136.7606537
Yokohama-shi,Japan,JP,"Faculty of Education, Department of Physics","Yokohama Natl. U., Fac. Educ., Dept. Phys.",Yokohama Natl. U.,Yokohama National University,35.4719238,139.5858468,,903364,35.4437078,139.6380256
Matsue-shi,Japan,JP,,Shimane U.,Shimane U.,Shimane University,35.484972,133.0682615,690-8504,903198,35.4680595,133.048375
Atsugi,Japan,JP,,,Kanagawa Inst. Tech.,Kanagawa Institute of Technology,35.4853875,139.3412878,243-0292,1293658,35.4581818,139.4478945
Yokohama-shi,Japan,JP,Faculty of Technology,"KU, Yokohama-shi, Fac. Technol.",Kanagawa U.,Kanagawa University (KU),35.4854930126,139.620287418,221-8686,902907,35.4437078,139.6380256
Yokohama,Japan,JP,,"Toshiba Corp., Yokohama","Toshiba, Yokohama",Toshiba Corporation,35.494411,139.6818873,230,905073,35.4437078,139.6380256
Yokohama,Japan,JP,,,"NKK, Yokohama",,35.4947054,139.6917282,,906092,35.4437078,139.6380256
Matsue-city,Japan,JP,,,Matsue Natl. Tech. Coll.,,35.4961333,133.0258151,,909439,35.4680595,133.048375
Tottori,Japan,JP,,Tottori U.,Tottori U.,Tottori University,35.5011326,134.2350914,680-8550,1477629,35.5011326,134.2350914
Yokohama,Japan,JP,,,Tsurumi U.,,35.50291,139.6713631,,904859,35.4437078,139.6380256
Kawasaki,Japan,JP,,,"Fuji Electric, Kawasaki",,35.5048648,139.7063765,,908360,35.5298198,139.7024039
Kohoku,Japan,JP,,,"Dynamic Numerical Simul., Kohoku",,35.5080863,139.6113825,,906583,35.5190827,139.6330244
Kawasaki-shi,Japan,JP,,,"NKK, Kawasaki",,35.5108165,139.7168949,,906249,35.5298198,139.7024039
Yokohama,Japan,JP,,,Nihon Koshuha,,35.5133623,139.5466687,,905133,35.4437078,139.6380256
Yokohama-shi,Japan,JP,Department of Physics,"Sokendai, Yokohama, Dept. Phys.","Yokohama, Graduate U.",The Graduate University for Advanced Studies (Sokendai),35.5154524,139.4829867,,906167,35.4437078,139.6380256
Yokohama,Japan,JP,,,"Fujita, Yokohama",,35.5211341,139.6312325,,906006,35.4437078,139.6380256
Ichihara,Japan,JP,,,"Mitsui Petrochemical, Ichihara",,35.5214711,140.1274466,,906076,35.4978377,140.1156648
Kawasaki-shi,Japan,JP,,,"NEC, Kawasaki",,35.522327,139.7082301,,905478,35.5298198,139.7024039
Kawasaki,Japan,JP,,"Hitachi Solutions, Kawasaki","Hitachi Solutions, Kawasaki","Hitachi Solutions East Japan, Ltd., Kawasaki",35.5306955,139.6981574,210-0007,1430103,35.5298198,139.7024039
Kawasaki,Japan,JP,,,"Fujitsu, Kawasaki",,35.5308224,139.70304,,904722,35.5298198,139.7024039
Kanagawa,Japan,JP,,,Accuthera Kanagawa,,35.5308224,139.70304,,911835,35.4475073,139.6423446
Kawasaki,Japan,JP,Research and Development Center,"Toshiba, Kawasaki, Res. Development Ctr.","Toshiba, Kawasaki",Toshiba Corporation,35.5320654,139.771493,,904533,35.5298198,139.7024039
Sagamihara-shi,Japan,JP,,,Sagami Women's U.,,35.5333051,139.4277144,,1241286,35.5714621,139.3731765
Takayama-shi,Japan,JP,,,Takayama Jr. Coll.,,35.5355889,137.4438313,,904228,36.1461236,137.2521729
Tsuru-shi,Japan,JP,,Tsuru U.,Tsuru U.,Tsuru University,35.5383037,138.8966547,402-8555,904893,35.5516801,138.9054727
Tokyo,Japan,JP,,,Showa U.,,35.5532373,139.4702996,,907516,35.6894875,139.6917064
Tokyo,Japan,JP,,,Showa Pharmaceutical U.,,35.5532373,139.4702996,,1240958,35.6894875,139.6917064
Yokohama-shi,Japan,JP,,"Keio U., Yokohama-shi",Keio U.,Keio University,35.5551999,139.6543519,223-8522,904047,35.4437078,139.6380256
Tokyo,Japan,JP,,,"Fujitsu, Tokyo",,35.5580795,139.7129683,,904911,35.6894875,139.6917064
Tokyo,Japan,JP,,,"Taiyo Valve, Tokyo",,35.5591487,139.7142446,,906144,35.6894875,139.6917064
Sagamihara-shi,Japan,JP,,,"Nippon Steel, Kanagawa",,35.5663481,139.402874,,905631,35.5714621,139.3731765
Sagamihara,Japan,JP,,"Aoyama Gakuin U., Sagamihara","Sagamihara, Aoyama Gakuin U.",Aoyama Gakuin University,35.5663481,139.402874,229-8558,911352,35.5714621,139.3731765
Machida-shi,Japan,JP,,,Tamagawa U.,,35.5693688,139.4674657,,903657,35.546631,139.4386186
Kawasaki,Japan,JP,,"Showa Wire Cable, Kawasaki","Showa Wire Cable, Kawasaki",Showa Electric Wire & Cable Co. Ltd,35.5714621,139.3731765,229-1133,905666,35.5298198,139.7024039
Sagamihara,Japan,JP,,,Sagamihara Azabu U.,,35.5714621,139.3731765,,911066,35.5714621,139.3731765
Chiba-shi,Japan,JP,,,"Kawasaki Steel, Chiba",,35.5769261,140.1255089,,904746,35.6072668,140.1062907
Tokyo,Japan,JP,,,"Clear Pulse, Tokyo",,35.5772443,139.7153917,,905802,35.6894875,139.6917064
Sagamihara-shi,Japan,JP,,,"NEC, Sagamihara",,35.5776401,139.34449,,907027,35.5714621,139.3731765
Sagamihara-shi,Japan,JP,,Kitasato U.,Kitasato U.,Kitasato University,35.5805356,139.3694877,,904751,35.5714621,139.3731765
Ozenji,Japan,JP,,,"Hitachi AERL, Ozenji",,35.5812474,139.5189965,,903499,35.5812474,139.5189965
Togane,Japan,JP,,"Josai Intl. U., Togane",Josai Intl. U.,Josai International University,35.583133,140.3922936,283-8555,907976,35.5599438,140.3660922
Sagamihara-shi,Japan,JP,,Sagamihara Polytech. U.,Sagamihara Polytechnic U.,Sagamihara Polytechnic University,35.5867307,139.3237583,,907345,35.5714621,139.3731765
Miyazaki-shi,Japan,JP,,Medical Coll. Miyazaki,"Miyazaki, Medical Coll.",Medical College of Miyazaki,35.5932631,139.5862017,,903017,31.9076736,131.4202411
Tokyo,Japan,JP,,Musashi Inst. Tech.,Musashi Inst. Tech.,Musashi Institute of Technology,35.5987727,139.6512382,158-8557,908205,35.6894875,139.6917064
Tokyo,Japan,JP,,Tokyo City U.,Tokyo City U.,Tokyo City University (TCU),35.5987727,139.6512382,158-8557,911906,35.6894875,139.6917064
Kawasaki,Japan,JP,,"St. Marianna U. Sch. Med., Kawasaki","St. Marianna U. Sch. Med., Kawasaki",St. Marianna University School of Medicine,35.5998649,139.5490685,216-8511,1471012,35.5298198,139.7024039
Tokyo,Japan,JP,,"TMCIT, Tokyo",Tokyo MCIT,Tokyo Metropolitan College of Industrial Technology (TMCIT),35.6035663,139.7409333,140-0011,914907,35.6894875,139.6917064
Tokyo,Japan,JP,,,"Houshin Electric, Tokyo",,35.6035788,139.7064827,,905585,35.6894875,139.6917064
Tokyo,Japan,JP,Research Laboratory for Nuclear Reactors (RLNR),"Tokyo Inst. Tech., RLNR","RLNR, Tokyo",Tokyo Institute of Technology,35.6059445,139.6835652,152-8550,910165,35.6894875,139.6917064
Tokyo,Japan,JP,"Laboratory for Advanced Nuclear Energy, Institute of Innovative Research","Tokyo Inst. Tech., Lab. Adv. Nucl. Energy","Tokyo Inst. Tech., Lab. Adv. Nucl. Energy",Tokyo Institute of Technology,35.6059445,139.6835652,152-8550,1478252,35.6894875,139.6917064
Chiba-shi,Japan,JP,,"NIRS, Chiba","NIRS, Chiba",National Institute of Radiological Sciences (NIRS),35.6072668,140.1062907,,903468,35.6072668,140.1062907
Funabashi-shi,Japan,JP,Department of Physics,"Toho U., Dept. Phys.",Toho U.,Toho University,35.6072668,140.1062907,,904853,35.6947058,139.982618
Ichikawa,Japan,JP,,,Chiba U. of Commerce,,35.6072668,140.1062907,,905979,35.7219115,139.9310099
Chiba-shi,Japan,JP,"Department of Physics, School of Medicine","Juntendo U., Dept. Phys.",Juntendo U.,Juntendo University,35.6072668,140.1062907,270-1695,906608,35.6072668,140.1062907
Kanagawa,Japan,JP,,"Senshu U., Kanagawa","Senshu U., Kanagawa",Senshu University,35.6082691,139.5552091,214-8580,908430,35.4475073,139.6423446
Tokyo,Japan,JP,,,"IDX, Tokyo",,35.6092261,139.7301861,,908850,35.6894875,139.6917064
Kawasaki,Japan,JP,,,"Meiji U., Kawasaki",,35.6129044,139.5418156,,907958,35.5298198,139.7024039
Minami-ku,Japan,JP,,,Junshin Gakuen U.,Junshin Gakuen University,35.614888,139.6876535,815-8510,1190097,34.9766614,135.7464954
Tokyo,Japan,JP,Department of Mathematics,"Tokyo Metropolitan U., Dept. Math.","Tokyo Metropolitan U., Math. Dept.",Tokyo Metropolitan University (TMU),35.6171853,139.3770886,192-0397,909841,35.6894875,139.6917064
Tokyo,Japan,JP,,,"Natl. Museum Emerg. Sci., Tokyo",,35.6174735,139.7802376,,910487,35.6894875,139.6917064
Tokyo,Japan,JP,,,"Sumitomo Heavy Indust., Tokyo",,35.618461,139.7276249,,911015,35.6894875,139.6917064
Tokyo,Japan,JP,,,"Sony Tektronix, Tokyo",,35.6189058,139.7424071,,904458,35.6894875,139.6917064
Hachioji-shi,Japan,JP,,,Soka U.,,35.6190275,139.3008001,,903656,35.6663394,139.3158056
Tokyo,Japan,JP,Hachioji Campus,"Kogakuin U., Hachioji","Kogakuin U., Hachioji",Kogakuin University,35.6190275,139.3008001,,907762,35.6894875,139.6917064
Nakakoma-gun,Japan,JP,,,Sun Techno Coll.,,35.6241277,138.5337293,,906270,35.6241277,138.5337293
Yamanashi,Japan,JP,,,"Teikyo U. Sci. Tech., Yamanashi",,35.6246928,139.098008,,907776,35.6641575,138.5684486
Chiba-shi,Japan,JP,Department of Physics,"Chiba U., Dept. Phys.",Chiba U.,Chiba University,35.6262384,140.1024288,,902728,35.6072668,140.1062907
Tokyo,Japan,JP,,Tokyo U. Marine Sci. Tech.,Tokyo U. Marine Sci. Tech.,Tokyo University of Marine Science and Technology,35.6269717,139.7476452,108-0075,1479207,35.6894875,139.6917064
Tokyo,Japan,JP,,,"Sony Computer Sci. Lab., Tokyo",,35.6272776,139.725607,,908690,35.6894875,139.6917064
Chiba-shi,Japan,JP,,Chiba Keizai Coll.,Chiba Keizai Coll.,Chiba Keizai College,35.6281636,140.1105417,263-0021,904702,35.6072668,140.1062907
Tokyo,Japan,JP,,,Komazawa U.,,35.6289299,139.6580863,,902933,35.6894875,139.6917064
Tokyo,Japan,JP,,,"Mitsubishi, Tokyo",,35.631434,139.7139728,,907360,35.6894875,139.6917064
Hachioji-shi,Japan,JP,,,"OKI Electric, Tokyo",,35.6319516,139.4215637,,905637,35.6663394,139.3158056
Kawasaki-shi,Japan,JP,,,"Astro Design, Kawasaki",,35.633333,139.5525349,,907068,35.5298198,139.7024039
,Japan,JP,,"Natl. Inst. Quantum Radiological Sci. Tech., Chiba","Natl. Inst. Quantum Radiological Sci. Tech., Chiba",National Institutes for Quantum and Radiological Science and Technology (QST),35.6348675,140.1019783,263-8555,1480906,36.204824,138.252924
Chiba,Japan,JP,,,"JRRS, Chiba",,35.6354007,140.1005562,,909808,35.6050574,140.1233063
Tokyo,Japan,JP,,,"NHK, Tokyo",,35.6356122,139.6157677,,908861,35.6894875,139.6917064
Tokyo,Japan,JP,,,"CRIEPI, Tokyo",,35.6376444,139.582729,,908643,35.6894875,139.6917064
Tokyo,Japan,JP,Department of Physics,"Meiji Gakuin U., Dept. Phys.",Meiji Gakuin U.,Meiji Gakuin University,35.6376977,139.7310961,,905318,35.6894875,139.6917064
Tokyo,Japan,JP,,Meiji Pharmaceutical U.,"Meiji Coll., Pharmacy",Meiji Pharmaceutical University,35.6381376,139.6729041,,903824,35.6894875,139.6917064
Chiba,Japan,JP,,"Accelerator Eng. Corp., Chiba","Accelerator Eng. Corp., Chiba",Accelerator Engineering Corporation (AEC),35.6383111,140.0955484,263-0043,908748,35.6050574,140.1233063
Urayasu,Japan,JP,,,Ryotokuji U.,,35.6383772,139.926213,,911860,35.653153,139.9019174
Tokyo,Japan,JP,Ctr. for Promotion of Comp. Sci. & Eng.,"JAERI, Tokyo","JAERI, Tokyo",Japan Atomic Energy Research Institute (JAERI),35.6387161,139.7026251,,907881,35.6894875,139.6917064
Hachioji-shi,Japan,JP,,,Tokyo Natl. Coll. Tech.,,35.6392844,139.2991329,,906680,35.6663394,139.3158056
Minato-ku,Japan,JP,,,"Tokyo U., HGC",,35.6398361,139.7249049,,908502,35.6580681,139.7515992
Ise,Japan,JP,,,Kogakkan U.,,35.6402437,138.566603,,906362,34.4875144,136.7093359
Yotsukaido-shi,Japan,JP,,,"Japan Steel Works, Yotsukaido",,35.6413154,140.1989495,,906352,35.6698162,140.1679247
Tokyo,Japan,JP,,,"Tokyo, Natl. Res. Inst. Met.",,35.6420908,139.7049483,,904241,35.6894875,139.6917064
Tokyo,Japan,JP,,,"SGI Japan, Ltd.",,35.6423633,139.7134531,,909444,35.6894875,139.6917064
Tokyo,Japan,JP,,,"ISTEC, Tokyo",,35.6426949,139.749011,,909691,35.6894875,139.6917064
Tokyo,Japan,JP,,,"VSN, Tokyo",,35.6427347,139.7492572,,911816,35.6894875,139.6917064
Tokyo,Japan,JP,,"Shibaura Inst. Tech., Tokyo",Shibaura Inst. Tech.,Shibaura Institute of Technology (SIT),35.6433726,139.7496943,108-8548,903744,35.6894875,139.6917064
Tokyo,Japan,JP,,,"Fuji Research Inst., Tokyo",,35.6436394,139.7552604,,906005,35.6894875,139.6917064
Hino-shi,Japan,JP,,Meisei U.,Meisei U.,Meisei University,35.6451853,139.408532,,902998,35.6713374,139.3949261
Tsuruga,Japan,JP,,,Wakasa Wan Eng. Res. Ctr.,,35.6452443,136.0554408,,908149,35.6452443,136.0554408
Tsuruga,Japan,JP,,,Tsuruga Women's Jr. Coll.,,35.6452443,136.0554408,,1241201,35.6452443,136.0554408
Chiba,Japan,JP,,,"Fujitsu, Mihama",,35.6457313,140.0316592,,907237,35.6050574,140.1233063
Chiba,Japan,JP,,,"High Perf. Comp. Group, Chiba",,35.6457313,140.0316592,,907239,35.6050574,140.1233063
Tokyo,Japan,JP,,,"Advanced Algorithm Syst., Tokyo",,35.6461371,139.7153917,,909858,35.6894875,139.6917064
Tokyo,Japan,JP,,,"CNRS, Tokyo",,35.6469712,139.7186136,,909050,35.6894875,139.6917064
Tokyo,Japan,JP,,"Kokushikan U., Tokyo",Kokushikan U.,Kokushikan University,35.6479247,139.6535305,154-8515,903823,35.6894875,139.6917064
Chofu-shi,Japan,JP,,,"Tokyo, Natl. Aerosp. Lab.",,35.6522542,139.53862,,907053,35.6506145,139.5406936
